2024-04-06 06:54:46,336 - INFO - Epoch: 31 |Total validation time:0h:0m:36s | Validation Loss: 0.2416 | Validation Balanced Accuracy: 81.6154 % 
2024-04-06 06:54:46,336 - INFO - Epoch: 31 |Total testing time: 0h:0m:39s | Test Loss: 0.3178 | Test Balanced Accuracy: 84.9404 %
2024-04-06 06:57:22,517 - INFO - Epoch: 32 |Total training time: 0h:1m:24s | Train Loss: 0.1607 | Train Balanced Accuracy: 94.6981 %
2024-04-06 06:57:22,522 - INFO - Epoch: 32 |Total validation time:0h:0m:33s | Validation Loss: 0.2430 | Validation Balanced Accuracy: 81.2172 % 
2024-04-06 06:57:22,522 - INFO - Epoch: 32 |Total testing time: 0h:0m:38s | Test Loss: 0.3183 | Test Balanced Accuracy: 84.8565 %
2024-04-06 06:59:47,295 - INFO - Epoch: 33 |Total training time: 0h:1m:20s | Train Loss: 0.1593 | Train Balanced Accuracy: 94.7183 %
2024-04-06 06:59:47,296 - INFO - Epoch: 33 |Total validation time:0h:0m:31s | Validation Loss: 0.2470 | Validation Balanced Accuracy: 79.7868 % 
2024-04-06 06:59:47,296 - INFO - Epoch: 33 |Total testing time: 0h:0m:32s | Test Loss: 0.3203 | Test Balanced Accuracy: 84.4984 %
2024-04-06 07:02:22,372 - INFO - Epoch: 34 |Total training time: 0h:1m:8s | Train Loss: 0.1581 | Train Balanced Accuracy: 94.7169 %
2024-04-06 07:02:22,373 - INFO - Epoch: 34 |Total validation time:0h:0m:49s | Validation Loss: 0.2440 | Validation Balanced Accuracy: 80.8432 % 
2024-04-06 07:02:22,373 - INFO - Epoch: 34 |Total testing time: 0h:0m:36s | Test Loss: 0.3192 | Test Balanced Accuracy: 84.7796 %
2024-04-06 07:04:51,344 - INFO - Epoch: 35 |Total training time: 0h:1m:8s | Train Loss: 0.1568 | Train Balanced Accuracy: 94.7864 %
2024-04-06 07:04:51,346 - INFO - Epoch: 35 |Total validation time:0h:0m:45s | Validation Loss: 0.2444 | Validation Balanced Accuracy: 80.8837 % 
2024-04-06 07:04:51,346 - INFO - Epoch: 35 |Total testing time: 0h:0m:35s | Test Loss: 0.3183 | Test Balanced Accuracy: 84.8573 %
2024-04-06 07:07:21,429 - INFO - Epoch: 36 |Total training time: 0h:1m:22s | Train Loss: 0.1556 | Train Balanced Accuracy: 94.8326 %
2024-04-06 07:07:21,436 - INFO - Epoch: 36 |Total validation time:0h:0m:32s | Validation Loss: 0.2379 | Validation Balanced Accuracy: 83.0266 % 
2024-04-06 07:07:21,436 - INFO - Epoch: 36 |Total testing time: 0h:0m:35s | Test Loss: 0.3148 | Test Balanced Accuracy: 85.3725 %
2024-04-06 07:10:11,664 - INFO - Epoch: 37 |Total training time: 0h:1m:22s | Train Loss: 0.1545 | Train Balanced Accuracy: 94.8784 %
2024-04-06 07:10:11,666 - INFO - Epoch: 37 |Total validation time:0h:0m:47s | Validation Loss: 0.2453 | Validation Balanced Accuracy: 80.7266 % 
2024-04-06 07:10:11,666 - INFO - Epoch: 37 |Total testing time: 0h:0m:40s | Test Loss: 0.3191 | Test Balanced Accuracy: 84.7318 %
2024-04-06 07:12:39,190 - INFO - Epoch: 38 |Total training time: 0h:1m:9s | Train Loss: 0.1534 | Train Balanced Accuracy: 94.9570 %
2024-04-06 07:12:39,191 - INFO - Epoch: 38 |Total validation time:0h:0m:40s | Validation Loss: 0.2495 | Validation Balanced Accuracy: 79.6297 % 
2024-04-06 07:12:39,191 - INFO - Epoch: 38 |Total testing time: 0h:0m:37s | Test Loss: 0.3209 | Test Balanced Accuracy: 84.2844 %
2024-04-06 07:15:36,675 - INFO - Epoch: 39 |Total training time: 0h:1m:15s | Train Loss: 0.1526 | Train Balanced Accuracy: 94.8597 %
2024-04-06 07:15:36,675 - INFO - Epoch: 39 |Total validation time:0h:0m:51s | Validation Loss: 0.2515 | Validation Balanced Accuracy: 79.2924 % 
2024-04-06 07:15:36,675 - INFO - Epoch: 39 |Total testing time: 0h:0m:50s | Test Loss: 0.3232 | Test Balanced Accuracy: 83.9476 %
2024-04-06 07:17:36,263 - INFO - Epoch: 40 |Total training time: 0h:1m:2s | Train Loss: 0.1513 | Train Balanced Accuracy: 94.9330 %
2024-04-06 07:17:36,264 - INFO - Epoch: 40 |Total validation time:0h:0m:25s | Validation Loss: 0.2454 | Validation Balanced Accuracy: 80.9409 % 
2024-04-06 07:17:36,264 - INFO - Epoch: 40 |Total testing time: 0h:0m:31s | Test Loss: 0.3185 | Test Balanced Accuracy: 84.7279 %
2024-04-06 07:19:36,134 - INFO - Epoch: 41 |Total training time: 0h:1m:1s | Train Loss: 0.1502 | Train Balanced Accuracy: 94.9820 %
2024-04-06 07:19:36,134 - INFO - Epoch: 41 |Total validation time:0h:0m:25s | Validation Loss: 0.2438 | Validation Balanced Accuracy: 81.3707 % 
2024-04-06 07:19:36,134 - INFO - Epoch: 41 |Total testing time: 0h:0m:32s | Test Loss: 0.3171 | Test Balanced Accuracy: 84.9314 %
2024-04-06 07:21:36,192 - INFO - Epoch: 42 |Total training time: 0h:1m:2s | Train Loss: 0.1493 | Train Balanced Accuracy: 95.0004 %
2024-04-06 07:21:36,193 - INFO - Epoch: 42 |Total validation time:0h:0m:25s | Validation Loss: 0.2486 | Validation Balanced Accuracy: 80.1458 % 
